Time:long,Delta Time:ulong,Master ID:ubyte,Master Name:string,Channel Number:ubyte,Module:string,Domain:string,Class:string,Type:string,Data Message:string,Data:ulong,Trace Status:string,Receiver Status:string,
"9519862","","128","CPTracer","","CPT","MSMC_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9519862","","128","CPTracer","","CPT","MSMC_1","Throughput Counter0","Value","","6400","","",
"9519862","","128","CPTracer","","CPT","MSMC_1","Throughput Counter1","Value","","6400","","",
"9519862","","128","CPTracer","","CPT","MSMC_1","Total Wait Time Counter","Value","","400","","",
"9519862","","128","CPTracer","","CPT","MSMC_1","Total Granted Counter","Value","","200","","",
"9526841","6979","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","114","","",
"9526841","","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","114","","",
"9526841","","128","CPTracer","","CPT","MSMC_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","3","","",
"9526841","","128","CPTracer","","CPT","MSMC_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","1","","",
"9526841","","128","CPTracer","","CPT","MSMC_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9526841","","128","CPTracer","","CPT","MSMC_0","Throughput Counter0","Value","","15072","","",
"9526841","","128","CPTracer","","CPT","MSMC_0","Throughput Counter1","Value","","15072","","",
"9526841","","128","CPTracer","","CPT","MSMC_0","Total Wait Time Counter","Value","","951","","",
"9526841","","128","CPTracer","","CPT","MSMC_0","Total Granted Counter","Value","","471","","",
"9539260","12419","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","48","","",
"9539260","","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","48","","",
"9539260","","128","CPTracer","","CPT","MSMC_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9539260","","128","CPTracer","","CPT","MSMC_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9539260","","128","CPTracer","","CPT","MSMC_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9539260","","128","CPTracer","","CPT","MSMC_3","Throughput Counter0","Value","","6400","","",
"9539260","","128","CPTracer","","CPT","MSMC_3","Throughput Counter1","Value","","6400","","",
"9539260","","128","CPTracer","","CPT","MSMC_3","Total Wait Time Counter","Value","","400","","",
"9539260","","128","CPTracer","","CPT","MSMC_3","Total Granted Counter","Value","","200","","",
"9542079","2819","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","48","","",
"9542079","","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","48","","",
"9542079","","128","CPTracer","","CPT","MSMC_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9542079","","128","CPTracer","","CPT","MSMC_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9542079","","128","CPTracer","","CPT","MSMC_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9542079","","128","CPTracer","","CPT","MSMC_2","Throughput Counter0","Value","","6400","","",
"9542079","","128","CPTracer","","CPT","MSMC_2","Throughput Counter1","Value","","6400","","",
"9542079","","128","CPTracer","","CPT","MSMC_2","Total Wait Time Counter","Value","","401","","",
"9542079","","128","CPTracer","","CPT","MSMC_2","Total Granted Counter","Value","","200","","",
"9543163","1084","128","CPTracer","","CPT","DDR","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"9543163","","128","CPTracer","","CPT","DDR","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"9543163","","128","CPTracer","","CPT","DDR","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9543163","","128","CPTracer","","CPT","DDR","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9543163","","128","CPTracer","","CPT","DDR","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"9543163","","128","CPTracer","","CPT","DDR","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"9543163","","128","CPTracer","","CPT","DDR","Throughput Counter0","Value","","800","","",
"9543163","","128","CPTracer","","CPT","DDR","Throughput Counter1","Value","","800","","",
"9543163","","128","CPTracer","","CPT","DDR","Total Wait Time Counter","Value","","200","","",
"9543163","","128","CPTracer","","CPT","DDR","Total Granted Counter","Value","","200","","",
"9544142","979","128","CPTracer","","CPT","L2_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"9544142","","128","CPTracer","","CPT","L2_0","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"9544142","","128","CPTracer","","CPT","L2_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"9544142","","128","CPTracer","","CPT","L2_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9544142","","128","CPTracer","","CPT","L2_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"9544142","","128","CPTracer","","CPT","L2_0","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"9544142","","128","CPTracer","","CPT","L2_0","Throughput Counter0","Value","","0","","",
"9544142","","128","CPTracer","","CPT","L2_0","Throughput Counter1","Value","","0","","",
"9544142","","128","CPTracer","","CPT","L2_0","Total Wait Time Counter","Value","","0","","",
"9544142","","128","CPTracer","","CPT","L2_0","Total Granted Counter","Value","","0","","",
"9550705","6563","128","CPTracer","","CPT","L2_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"9550705","","128","CPTracer","","CPT","L2_1","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"9550705","","128","CPTracer","","CPT","L2_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9550705","","128","CPTracer","","CPT","L2_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9550705","","128","CPTracer","","CPT","L2_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"9550705","","128","CPTracer","","CPT","L2_1","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"9550705","","128","CPTracer","","CPT","L2_1","Throughput Counter0","Value","","1200","","",
"9550705","","128","CPTracer","","CPT","L2_1","Throughput Counter1","Value","","1200","","",
"9550705","","128","CPTracer","","CPT","L2_1","Total Wait Time Counter","Value","","0","","",
"9550705","","128","CPTracer","","CPT","L2_1","Total Granted Counter","Value","","300","","",
"9552380","1675","128","CPTracer","","CPT","L2_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"9552380","","128","CPTracer","","CPT","L2_3","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"9552380","","128","CPTracer","","CPT","L2_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9552380","","128","CPTracer","","CPT","L2_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9552380","","128","CPTracer","","CPT","L2_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"9552380","","128","CPTracer","","CPT","L2_3","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"9552380","","128","CPTracer","","CPT","L2_3","Throughput Counter0","Value","","1200","","",
"9552380","","128","CPTracer","","CPT","L2_3","Throughput Counter1","Value","","1200","","",
"9552380","","128","CPTracer","","CPT","L2_3","Total Wait Time Counter","Value","","0","","",
"9552380","","128","CPTracer","","CPT","L2_3","Total Granted Counter","Value","","300","","",
"9563455","11075","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","60","","",
"9563455","","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","60","","",
"9563455","","128","CPTracer","","CPT","MSMC_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9563455","","128","CPTracer","","CPT","MSMC_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9563455","","128","CPTracer","","CPT","MSMC_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9563455","","128","CPTracer","","CPT","MSMC_1","Throughput Counter0","Value","","7936","","",
"9563455","","128","CPTracer","","CPT","MSMC_1","Throughput Counter1","Value","","7936","","",
"9563455","","128","CPTracer","","CPT","MSMC_1","Total Wait Time Counter","Value","","496","","",
"9563455","","128","CPTracer","","CPT","MSMC_1","Total Granted Counter","Value","","248","","",
"9565306","1851","128","CPTracer","","CPT","L2_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"9565306","","128","CPTracer","","CPT","L2_2","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"9565306","","128","CPTracer","","CPT","L2_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9565306","","128","CPTracer","","CPT","L2_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9565306","","128","CPTracer","","CPT","L2_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"9565306","","128","CPTracer","","CPT","L2_2","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"9565306","","128","CPTracer","","CPT","L2_2","Throughput Counter0","Value","","1328","","",
"9565306","","128","CPTracer","","CPT","L2_2","Throughput Counter1","Value","","1328","","",
"9565306","","128","CPTracer","","CPT","L2_2","Total Wait Time Counter","Value","","0","","",
"9565306","","128","CPTracer","","CPT","L2_2","Total Granted Counter","Value","","332","","",
"9570430","5124","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","122","","",
"9570430","","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","122","","",
"9570430","","128","CPTracer","","CPT","MSMC_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","3","","",
"9570430","","128","CPTracer","","CPT","MSMC_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","1","","",
"9570430","","128","CPTracer","","CPT","MSMC_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9570430","","128","CPTracer","","CPT","MSMC_0","Throughput Counter0","Value","","16000","","",
"9570430","","128","CPTracer","","CPT","MSMC_0","Throughput Counter1","Value","","16000","","",
"9570430","","128","CPTracer","","CPT","MSMC_0","Total Wait Time Counter","Value","","1003","","",
"9570430","","128","CPTracer","","CPT","MSMC_0","Total Granted Counter","Value","","500","","",
"9582849","12419","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","48","","",
"9582849","","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","48","","",
"9582849","","128","CPTracer","","CPT","MSMC_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9582849","","128","CPTracer","","CPT","MSMC_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9582849","","128","CPTracer","","CPT","MSMC_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9582849","","128","CPTracer","","CPT","MSMC_3","Throughput Counter0","Value","","6400","","",
"9582849","","128","CPTracer","","CPT","MSMC_3","Throughput Counter1","Value","","6400","","",
"9582849","","128","CPTracer","","CPT","MSMC_3","Total Wait Time Counter","Value","","400","","",
"9582849","","128","CPTracer","","CPT","MSMC_3","Total Granted Counter","Value","","200","","",
"9585669","2820","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","73","","",
"9585669","","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","73","","",
"9585669","","128","CPTracer","","CPT","MSMC_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","2","","",
"9585669","","128","CPTracer","","CPT","MSMC_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9585669","","128","CPTracer","","CPT","MSMC_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9585669","","128","CPTracer","","CPT","MSMC_2","Throughput Counter0","Value","","9600","","",
"9585669","","128","CPTracer","","CPT","MSMC_2","Throughput Counter1","Value","","9600","","",
"9585669","","128","CPTracer","","CPT","MSMC_2","Total Wait Time Counter","Value","","600","","",
"9585669","","128","CPTracer","","CPT","MSMC_2","Total Granted Counter","Value","","300","","",
"9586744","1075","128","CPTracer","","CPT","DDR","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"9586744","","128","CPTracer","","CPT","DDR","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"9586744","","128","CPTracer","","CPT","DDR","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9586744","","128","CPTracer","","CPT","DDR","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9586744","","128","CPTracer","","CPT","DDR","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"9586744","","128","CPTracer","","CPT","DDR","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"9586744","","128","CPTracer","","CPT","DDR","Throughput Counter0","Value","","800","","",
"9586744","","128","CPTracer","","CPT","DDR","Throughput Counter1","Value","","800","","",
"9586744","","128","CPTracer","","CPT","DDR","Total Wait Time Counter","Value","","200","","",
"9586744","","128","CPTracer","","CPT","DDR","Total Granted Counter","Value","","200","","",
"9606971","20227","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","61","","",
"9606971","","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","61","","",
"9606971","","128","CPTracer","","CPT","MSMC_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9606971","","128","CPTracer","","CPT","MSMC_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9606971","","128","CPTracer","","CPT","MSMC_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9606971","","128","CPTracer","","CPT","MSMC_1","Throughput Counter0","Value","","8064","","",
"9606971","","128","CPTracer","","CPT","MSMC_1","Throughput Counter1","Value","","8064","","",
"9606971","","128","CPTracer","","CPT","MSMC_1","Total Wait Time Counter","Value","","504","","",
"9606971","","128","CPTracer","","CPT","MSMC_1","Total Granted Counter","Value","","252","","",
"9609454","2483","128","CPTracer","","CPT","L2_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","0","","",
"9609454","","128","CPTracer","","CPT","L2_0","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","0","","",
"9609454","","128","CPTracer","","CPT","L2_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","0","","",
"9609454","","128","CPTracer","","CPT","L2_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9609454","","128","CPTracer","","CPT","L2_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"9609454","","128","CPTracer","","CPT","L2_0","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","0","","",
"9609454","","128","CPTracer","","CPT","L2_0","Throughput Counter0","Value","","0","","",
"9609454","","128","CPTracer","","CPT","L2_0","Throughput Counter1","Value","","0","","",
"9609454","","128","CPTracer","","CPT","L2_0","Total Wait Time Counter","Value","","0","","",
"9609454","","128","CPTracer","","CPT","L2_0","Total Granted Counter","Value","","0","","",
"9613937","4483","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","97","","",
"9613937","","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","97","","",
"9613937","","128","CPTracer","","CPT","MSMC_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","3","","",
"9613937","","128","CPTracer","","CPT","MSMC_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","1","","",
"9613937","","128","CPTracer","","CPT","MSMC_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9613937","","128","CPTracer","","CPT","MSMC_0","Throughput Counter0","Value","","12800","","",
"9613937","","128","CPTracer","","CPT","MSMC_0","Throughput Counter1","Value","","12800","","",
"9613937","","128","CPTracer","","CPT","MSMC_0","Total Wait Time Counter","Value","","815","","",
"9613937","","128","CPTracer","","CPT","MSMC_0","Total Granted Counter","Value","","400","","",
"9615988","2051","128","CPTracer","","CPT","L2_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","8","","",
"9615988","","128","CPTracer","","CPT","L2_1","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"9615988","","128","CPTracer","","CPT","L2_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","2","","",
"9615988","","128","CPTracer","","CPT","L2_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9615988","","128","CPTracer","","CPT","L2_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"9615988","","128","CPTracer","","CPT","L2_1","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","8","","",
"9615988","","128","CPTracer","","CPT","L2_1","Throughput Counter0","Value","","1600","","",
"9615988","","128","CPTracer","","CPT","L2_1","Throughput Counter1","Value","","1600","","",
"9615988","","128","CPTracer","","CPT","L2_1","Total Wait Time Counter","Value","","0","","",
"9615988","","128","CPTracer","","CPT","L2_1","Total Granted Counter","Value","","400","","",
"9617663","1675","128","CPTracer","","CPT","L2_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"9617663","","128","CPTracer","","CPT","L2_3","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"9617663","","128","CPTracer","","CPT","L2_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9617663","","128","CPTracer","","CPT","L2_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9617663","","128","CPTracer","","CPT","L2_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"9617663","","128","CPTracer","","CPT","L2_3","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"9617663","","128","CPTracer","","CPT","L2_3","Throughput Counter0","Value","","1232","","",
"9617663","","128","CPTracer","","CPT","L2_3","Throughput Counter1","Value","","1232","","",
"9617663","","128","CPTracer","","CPT","L2_3","Total Wait Time Counter","Value","","0","","",
"9617663","","128","CPTracer","","CPT","L2_3","Total Granted Counter","Value","","308","","",
"9626307","8644","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","72","","",
"9626307","","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","72","","",
"9626307","","128","CPTracer","","CPT","MSMC_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","2","","",
"9626307","","128","CPTracer","","CPT","MSMC_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9626307","","128","CPTracer","","CPT","MSMC_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9626307","","128","CPTracer","","CPT","MSMC_3","Throughput Counter0","Value","","9536","","",
"9626307","","128","CPTracer","","CPT","MSMC_3","Throughput Counter1","Value","","9536","","",
"9626307","","128","CPTracer","","CPT","MSMC_3","Total Wait Time Counter","Value","","596","","",
"9626307","","128","CPTracer","","CPT","MSMC_3","Total Granted Counter","Value","","298","","",
"9629126","2819","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","48","","",
"9629126","","128","CPTracer","","CPT","MSMC_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","48","","",
"9629126","","128","CPTracer","","CPT","MSMC_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9629126","","128","CPTracer","","CPT","MSMC_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9629126","","128","CPTracer","","CPT","MSMC_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9629126","","128","CPTracer","","CPT","MSMC_2","Throughput Counter0","Value","","6400","","",
"9629126","","128","CPTracer","","CPT","MSMC_2","Throughput Counter1","Value","","6400","","",
"9629126","","128","CPTracer","","CPT","MSMC_2","Total Wait Time Counter","Value","","408","","",
"9629126","","128","CPTracer","","CPT","MSMC_2","Total Granted Counter","Value","","200","","",
"9630201","1075","128","CPTracer","","CPT","DDR","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","9","","",
"9630201","","128","CPTracer","","CPT","DDR","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"9630201","","128","CPTracer","","CPT","DDR","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","2","","",
"9630201","","128","CPTracer","","CPT","DDR","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9630201","","128","CPTracer","","CPT","DDR","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","1","","",
"9630201","","128","CPTracer","","CPT","DDR","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","9","","",
"9630201","","128","CPTracer","","CPT","DDR","Throughput Counter0","Value","","1200","","",
"9630201","","128","CPTracer","","CPT","DDR","Throughput Counter1","Value","","1200","","",
"9630201","","128","CPTracer","","CPT","DDR","Total Wait Time Counter","Value","","300","","",
"9630201","","128","CPTracer","","CPT","DDR","Total Granted Counter","Value","","300","","",
"9630550","349","128","CPTracer","","CPT","L2_2","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","6","","",
"9630550","","128","CPTracer","","CPT","L2_2","Average Access Size(bytes/cycle) = ThroughPutCounter1 / Num Access Granted","Value","","4","","",
"9630550","","128","CPTracer","","CPT","L2_2","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9630550","","128","CPTracer","","CPT","L2_2","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9630550","","128","CPTracer","","CPT","L2_2","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","0","","",
"9630550","","128","CPTracer","","CPT","L2_2","Selected bus throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","6","","",
"9630550","","128","CPTracer","","CPT","L2_2","Throughput Counter0","Value","","1200","","",
"9630550","","128","CPTracer","","CPT","L2_2","Throughput Counter1","Value","","1200","","",
"9630550","","128","CPTracer","","CPT","L2_2","Total Wait Time Counter","Value","","0","","",
"9630550","","128","CPTracer","","CPT","L2_2","Total Granted Counter","Value","","300","","",
"9650522","19972","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","48","","",
"9650522","","128","CPTracer","","CPT","MSMC_1","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","48","","",
"9650522","","128","CPTracer","","CPT","MSMC_1","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9650522","","128","CPTracer","","CPT","MSMC_1","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9650522","","128","CPTracer","","CPT","MSMC_1","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9650522","","128","CPTracer","","CPT","MSMC_1","Throughput Counter0","Value","","6400","","",
"9650522","","128","CPTracer","","CPT","MSMC_1","Throughput Counter1","Value","","6400","","",
"9650522","","128","CPTracer","","CPT","MSMC_1","Total Wait Time Counter","Value","","400","","",
"9650522","","128","CPTracer","","CPT","MSMC_1","Total Granted Counter","Value","","200","","",
"9657501","6979","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","97","","",
"9657501","","128","CPTracer","","CPT","MSMC_0","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","97","","",
"9657501","","128","CPTracer","","CPT","MSMC_0","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","3","","",
"9657501","","128","CPTracer","","CPT","MSMC_0","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","1","","",
"9657501","","128","CPTracer","","CPT","MSMC_0","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9657501","","128","CPTracer","","CPT","MSMC_0","Throughput Counter0","Value","","12800","","",
"9657501","","128","CPTracer","","CPT","MSMC_0","Throughput Counter1","Value","","12800","","",
"9657501","","128","CPTracer","","CPT","MSMC_0","Total Wait Time Counter","Value","","809","","",
"9657501","","128","CPTracer","","CPT","MSMC_0","Total Granted Counter","Value","","400","","",
"9669920","12419","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter0 / Sliding Time Window","Value","","49","","",
"9669920","","128","CPTracer","","CPT","MSMC_3","Bus Throughput(MBytes/s) = ThroughPutCounter1 / Sliding Time Window","Value","","49","","",
"9669920","","128","CPTracer","","CPT","MSMC_3","Bus Utilization(Mil Transactions/s) = Num Access Granted / Sliding Time Window","Value","","1","","",
"9669920","","128","CPTracer","","CPT","MSMC_3","Bus Contention(%) = Accumulated wait time / Sliding Time Window","Value","","0","","",
"9669920","","128","CPTracer","","CPT","MSMC_3","Min. Average Latency (cycles / transaction) = Accumulated wait time / Num Access Granted","Value","","2","","",
"9669920","","128","CPTracer","","CPT","MSMC_3","Throughput Counter0","Value","","6464","","",
