Type:uinteger,Time:timestampu,Error:uinteger,Master:string,Message:string,Event:string,EventClass:string,Data1:string,Data2:string,SeqNo:timestampu,Logger:string,Module:string,Domain:string,Local Time:timestampu,Arg1:uinteger,Arg2:uinteger,Arg3:uinteger,Arg4:uinteger,Arg5:uinteger,Arg6:uinteger,Arg7:uinteger,Arg8:uinteger,
,153606799332,0,C64XP_5,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,435,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,868377329,8735056,2392932,1,0,,,,,
,153606800532,0,C64XP_5,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,436,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,868378168,8865536,2764320,8735056,2392932,,,,,
,153606804054,0,C64XP_5,"LM_post: sem: 0x8535c8, count: 0",Semaphore_LM_post,Unknown,,,437,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868380632,8730056,0,,,,,,,
,153606804714,0,C64XP_5,"LM_pend: sem: 0x853a68, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,438,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868381097,8731240,1,4294967295,0,,,,,
,153606815900,0,C64XP_1,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,127,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,107321639107,8728488,1,,,,,,,
,153606822252,0,C64XP_5,"LM_pend: sem: 0x853a50, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,439,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868393370,8731216,0,4294967295,0,,,,,
,153606822706,0,C64XP_5,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,440,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,868393690,8735056,2392932,,,,,,,
,153606823632,0,C64XP_5,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,441,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,868394337,8735056,2392932,8865536,2764320,,,,,
,153606844752,0,C64XP_3,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,142,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,78282929438,8728488,1,,,,,,,
,153606847057,0,C64XP_5,"LM_post: sem: 0x853a50, count: 0",Semaphore_LM_post,Unknown,,,442,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868410734,8731216,0,,,,,,,
,153606847640,0,C64XP_5,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,443,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,868411141,8735056,2392932,1,0,,,,,
,153606848386,0,C64XP_4,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,150,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,63220969188,8728488,1,,,,,,,
,153606848840,0,C64XP_5,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,444,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,868411982,8865536,2764320,8735056,2392932,,,,,
,153606852594,0,C64XP_5,"LM_post: sem: 0x853a68, count: 0",Semaphore_LM_post,Unknown,,,445,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868414610,8731240,0,,,,,,,
,153606853254,0,C64XP_5,"LM_pend: sem: 0x853f08, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,446,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868415075,8732424,1,4294967295,0,,,,,
,153606880709,0,C64XP_5,"LM_post: sem: 0x852fa8, count: 1",Semaphore_LM_post,Unknown,,,447,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868434290,8728488,1,,,,,,,
,153606888440,0,C64XP_5,"LM_post: sem: 0x853ef0, count: 0",Semaphore_LM_post,Unknown,,,448,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868439700,8732400,0,,,,,,,
,153606889494,0,C64XP_5,"LM_pend: sem: 0x853ef0, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,449,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868440441,8732400,1,4294967295,0,,,,,
,153606892263,0,C64XP_5,"LM_post: sem: 0x853f08, count: 0",Semaphore_LM_post,Unknown,,,450,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868442380,8732424,0,,,,,,,
,153606892923,0,C64XP_5,"LM_pend: sem: 0x8543a8, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,451,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868442841,8733608,1,4294967295,0,,,,,
,153606897372,0,C64XP_5,"LM_pend: sem: 0x854390, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,452,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868445952,8733584,0,4294967295,0,,,,,
,153606897826,0,C64XP_5,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,453,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,868446272,8735056,2392932,,,,,,,
,153606898752,0,C64XP_5,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,454,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,868446919,8735056,2392932,8865536,2764320,,,,,
,153606911540,0,C64XP_5,"LM_post: sem: 0x854390, count: 0",Semaphore_LM_post,Unknown,,,455,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868455870,8733584,0,,,,,,,
,153606912114,0,C64XP_5,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,456,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,868456277,8735056,2392932,1,0,,,,,
,153606913340,0,C64XP_5,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,457,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,868457130,8865536,2764320,8735056,2392932,,,,,
,153606916272,0,C64XP_5,"LM_post: sem: 0x8543a8, count: 0",Semaphore_LM_post,Unknown,,,458,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868459186,8733608,0,,,,,,,
,153606916940,0,C64XP_5,"LM_pend: sem: 0x854848, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,459,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868459651,8734792,1,4294967295,0,,,,,
,153606921423,0,C64XP_5,"LM_pend: sem: 0x854830, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,460,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868462788,8734768,0,4294967295,0,,,,,
,153606921877,0,C64XP_5,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,461,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,868463108,8735056,2392932,,,,,,,
,153606922803,0,C64XP_5,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,462,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,868463755,8735056,2392932,8865536,2764320,,,,,
,153606935626,0,C64XP_5,"LM_post: sem: 0x854830, count: 0",Semaphore_LM_post,Unknown,,,463,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868472730,8734768,0,,,,,,,
,153606936200,0,C64XP_5,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,464,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,868473137,8735056,2392932,1,0,,,,,
,153606937400,0,C64XP_5,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,465,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,868473976,8865536,2764320,8735056,2392932,,,,,
,153606943923,0,C64XP_5,"LM_post: sem: 0x854848, count: 0",Semaphore_LM_post,Unknown,,,466,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868478538,8734792,0,,,,,,,
,153606946049,0,C64XP_5,"LM_pend: sem: 0x8535c8, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,467,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868480029,8730056,1,4294967295,0,,,,,
,153606950592,0,C64XP_5,"LM_pend: sem: 0x8535b0, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,468,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868483208,8730032,0,4294967295,0,,,,,
,153606951046,0,C64XP_5,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,469,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,868483528,8735056,2392932,,,,,,,
,153606951972,0,C64XP_5,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,470,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,868484175,8735056,2392932,8865536,2764320,,,,,
,153606969680,0,C64XP_5,"LM_post: sem: 0x8535b0, count: 0",Semaphore_LM_post,Unknown,,,471,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868496568,8730032,0,,,,,,,
,153606970254,0,C64XP_5,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,472,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,868496975,8735056,2392932,1,0,,,,,
,153606971454,0,C64XP_5,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,473,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,868497814,8865536,2764320,8735056,2392932,,,,,
,153606980343,0,C64XP_5,"LM_post: sem: 0x8535c8, count: 0",Semaphore_LM_post,Unknown,,,474,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868504032,8730056,0,,,,,,,
,153606981140,0,C64XP_5,"LM_pend: sem: 0x855298, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,475,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,868504594,8737432,0,4294967295,0,,,,,
,153606981552,0,C64XP_5,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,476,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,868504883,8735056,2392932,,,,,,,
,153606982426,0,C64XP_5,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,477,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,868505494,8735056,2392932,8865536,2764320,,,,,
,153606994074,0,C64XP_1,"LM_post: sem: 0x855298, count: 0",Semaphore_LM_post,Unknown,,,128,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,107321763829,8737432,0,,,,,,,
,153606994666,0,C64XP_1,"LD_ready: tsk: 0x854950, func: 0x248364, pri: 1",Task_LD_ready,Unknown,,,129,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,107321764244,8735056,2392932,1,0,,,,,
,153606997932,0,C64XP_1,"LM_switch: oldtsk: 0x874700, oldfunc: 0x2a2e20, newtsk: 0x854950, newfunc: 0x248364",CtxChg,TSK,tsk1_func(),,130,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,107321766531,8865536,2764320,8735056,2392932,,,,,
,153606999749,0,C64XP_1,"LM_pend: sem: 0x874470, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,131,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,107321767799,8864880,1,4294967295,0,,,,,
,153607000743,0,C64XP_1,"LM_post: sem: 0x874470, count: 0",Semaphore_LM_post,Unknown,,,132,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,107321768497,8864880,0,,,,,,,
,153607002346,0,C64XP_1,"LM_pend: sem: 0x874470, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,133,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,107321769619,8864880,1,4294967295,0,,,,,
,153607003289,0,C64XP_1,"LM_post: sem: 0x874470, count: 0",Semaphore_LM_post,Unknown,,,134,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,107321770282,8864880,0,,,,,,,
,153607004240,0,C64XP_1,"LM_pend: sem: 0x874470, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,135,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,107321770945,8864880,1,4294967295,0,,,,,
,153607005046,0,C64XP_1,"LM_post: sem: 0x874470, count: 0",Semaphore_LM_post,Unknown,,,136,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,107321771508,8864880,0,,,,,,,
,153607009674,0,C64XP_1,"LM_pend: sem: 0x874470, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,137,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,107321774749,8864880,1,4294967295,0,,,,,
,153607010497,0,C64XP_1,"LM_post: sem: 0x874470, count: 0",Semaphore_LM_post,Unknown,,,138,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,107321775328,8864880,0,,,,,,,
,153607011252,0,C64XP_1,"LM_pend: sem: 0x874b9c, count: 1, timeout: -1",Semaphore_LM_pend,Unknown,,,139,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,107321775853,8866716,1,4294967295,0,,,,,
,153607011834,0,C64XP_1,"LM_post: sem: 0x874b9c, count: 0",Semaphore_LM_post,Unknown,,,140,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,107321776259,8866716,0,,,,,,,
,153607012589,0,C64XP_1,"LD_ready: tsk: 0x8552d0, func: 0x24a688, pri: 1",Task_LD_ready,Unknown,,,141,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,107321776787,8737488,2401928,1,0,,,,,
6,153607013412,0,C64XP_1,Start: ABC,Start,ABC,ABC,,4,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321777363,8961650,,,,,,,,
6,153607013754,0,C64XP_1,Stop: ABC,Stop,ABC,ABC,,5,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321777607,8961650,,,,,,,,
6,153607014089,0,C64XP_1,Start: ABC Benchmark,Start,ABC,ABC,,6,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321777842,8961654,,,,,,,,
6,153607014432,0,C64XP_1,Stop: ABC Benchmark,Stop,ABC,ABC,,7,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321778077,8961654,,,,,,,,
6,153607014766,0,C64XP_1,Start: ABC Benchmark:,Start,ABC Benchmark,ABC Benchmark,,8,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321778312,8961668,,,,,,,,
6,153607015100,0,C64XP_1,Stop: ABC Benchmark:,Stop,ABC Benchmark,ABC Benchmark,,9,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321778547,8961668,,,,,,,,
6,153607015434,0,C64XP_1,Start: ABC Benchmark 0,Start,ABC,ABC,,10,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321778783,8961683,0,,,,,,,
6,153607015777,0,C64XP_1,Stop: ABC Benchmark 0,Stop,ABC,ABC,,11,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321779021,8961683,0,,,,,,,
6,153607016120,0,C64XP_1,Start: ABC Benchmark 0:,Start,ABC Benchmark %d,ABC Benchmark %d,,12,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321779259,8961700,0,,,,,,,
6,153607016454,0,C64XP_1,Stop: ABC Benchmark 0:,Stop,ABC Benchmark %d,ABC Benchmark %d,,13,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321779497,8961700,0,,,,,,,
6,153607016797,0,C64XP_1,StartInstance: Process,Start,Process,0,,14,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321779735,8961718,,,,,,,,
6,153607017132,0,C64XP_1,StopInstance: Process,Stop,Process,0,,15,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321779970,8961718,,,,,,,,
6,153607017466,0,C64XP_1,StartInstance: Process Benchmark,Start,Process,0,,16,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321780206,8961726,,,,,,,,
6,153607017809,0,C64XP_1,StopInstance: Process Benchmark,Stop,Process,0,,17,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321780441,8961726,,,,,,,,
6,153607018143,0,C64XP_1,StartInstance: Process Benchmark:,Start,Process Benchmark,0,,18,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321780677,8961744,,,,,,,,
6,153607018503,0,C64XP_1,StopInstance: Process Benchmark:,Stop,Process Benchmark,0,,19,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321780928,8961744,,,,,,,,
6,153607018880,0,C64XP_1,StartInstance: Process Benchmark 0,Start,Process,0,,20,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321781196,8961763,0,,,,,,,
6,153607019249,0,C64XP_1,StopInstance: Process Benchmark 0,Stop,Process,0,,21,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321781450,8961763,0,,,,,,,
6,153607019609,0,C64XP_1,StartInstance: Process Benchmark 0:,Start,Process Benchmark %d,0,,22,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321781705,8961784,0,,,,,,,
6,153607019994,0,C64XP_1,StopInstance: Process Benchmark 0:,Stop,Process Benchmark %d,0,,23,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321781975,8961784,0,,,,,,,
6,153607020354,0,C64XP_1,StartInstanceWithStr: My,Start,My,0,,24,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321782227,8961806,,,,,,,,
6,153607020697,0,C64XP_1,StopInstanceWithStr: My,Stop,My,0,,25,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321782463,8961806,,,,,,,,
6,153607021032,0,C64XP_1,StartInstanceWithStr: My Benchmark,Start,My,0,,26,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321782698,8961809,,,,,,,,
6,153607021366,0,C64XP_1,StopInstanceWithStr: My Benchmark,Stop,My,0,,27,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321782934,8961809,,,,,,,,
6,153607021700,0,C64XP_1,StartInstanceWithStr: My Benchmark packetId=0xabc,Start,My,abc,,28,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321783170,8961822,2748,,,,,,,
6,153607022043,0,C64XP_1,StopInstanceWithStr: My Benchmark packetId=0xabc,Stop,My,abc,,29,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321783409,8961822,2748,,,,,,,
6,153607022386,0,C64XP_1,StartInstanceWithStr: My Benchmark packetId=0xabc,Start,My,(routing).abc,(routing),30,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321783647,8961822,2748,8961849,0,,,,,
6,153607022729,0,C64XP_1,StopInstanceWithStr: My Benchmark packetId=0xabc,Stop,My,(routing).abc,(routing),31,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321783890,8961822,2748,8961849,0,,,,,
6,153607023080,0,C64XP_1,StartInstanceWithStr: My Benchmark packetId=0xabc:,Start,My Benchmark packetId=0x%x,(routing).abc,(routing),32,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321784132,8961859,2748,8961849,0,,,,,
6,153607023423,0,C64XP_1,StopInstanceWithStr: My Benchmark packetId=0xabc:,Stop,My Benchmark packetId=0x%x,(routing).abc,(routing),33,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321784375,8961859,2748,8961849,0,,,,,
6,153607023766,0,C64XP_1,StartInstanceWithAdrs: Func,Start,FUNC,null().0,null(),34,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321784616,8961887,,,,,,,,
6,153607024109,0,C64XP_1,StopInstanceWithAdrs: Func,Stop,FUNC,null().0,null(),35,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321784852,8961887,,,,,,,,
6,153607024443,0,C64XP_1,StartInstanceWithAdrs: Func Benchmark,Start,FUNC,null().0,null(),36,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321785087,8961892,,,,,,,,
6,153607024777,0,C64XP_1,StopInstanceWithAdrs: Func Benchmark,Stop,FUNC,null().0,null(),37,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321785323,8961892,,,,,,,,
6,153607025120,0,C64XP_1,StartInstanceWithAdrs: Func Benchmark task=0x854950,Start,FUNC,null().854950,null(),38,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321785559,8961907,8735056,,,,,,,
6,153607025454,0,C64XP_1,StopInstanceWithAdrs: Func Benchmark task=0x854950,Stop,FUNC,null().854950,null(),39,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321785798,8961907,8735056,,,,,,,
6,153607025797,0,C64XP_1,"StartInstanceWithAdrs: Func Benchmark task=0x854950, fnAdrs=0x248364",Start,FUNC,tsk1_func().854950,tsk1_func(),40,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321786036,8961932,8735056,2392932,0,,,,,
6,153607026149,0,C64XP_1,"StopInstanceWithAdrs: Func Benchmark task=0x854950, fnAdrs=0x248364",Stop,FUNC,tsk1_func().854950,tsk1_func(),41,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321786280,8961932,8735056,2392932,0,,,,,
6,153607026492,0,C64XP_1,"StartInstanceWithAdrs: Func Benchmark task=0x854950, fnAdrs=0x248364:",Start,FUNC,tsk1_func().854950,tsk1_func(),42,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321786522,8961970,8735056,2392932,0,,,,,
6,153607026843,0,C64XP_1,"StopInstanceWithAdrs: Func Benchmark task=0x854950, fnAdrs=0x248364:",Stop,FUNC,tsk1_func().854950,tsk1_func(),43,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321786765,8961970,8735056,2392932,0,,,,,
6,153607027194,0,C64XP_1,Start: Math Oprns:,Start,Math Oprns,Math Oprns,,44,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321787013,8962009,,,,,,,,
6,153607027657,0,C64XP_1,"StartInstanceWithAdrs: Benchmark function (matmult): task=0x854950, fnAdrs=0x24ab84",Start,FUNC,matmult().854950,matmult(),45,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107321787337,8962098,8735056,2403204,0,,,,,
6,153612347600,0,C64XP_1,"StopInstanceWithAdrs: Benchmark function (matmult): task=0x854950, fnAdrs=0x24ab84",Stop,FUNC,matmult().854950,matmult(),46,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107325511295,8962098,8735056,2403204,0,,,,,
6,153612348012,0,C64XP_1,"VALUE=1000 (AuxData=0, 0) Key:Terms",UIAEvt_intWithKey,Unknown,Terms,1000,47,Main Logger,ti.uia.events.UIAEvt,xdc.runtime.Main,107325511586,1000,0,0,8962031,,,,,
6,153612697786,0,C64XP_1,Stop: Math Oprns:,Stop,Math Oprns,Math Oprns,,48,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,107325756425,8962009,,,,,,,,
,153612706589,0,C64XP_1,"LM_pend: sem: 0x855298, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,142,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,107325762591,8737432,0,4294967295,0,,,,,
,153612707120,0,C64XP_1,"LD_block: tsk: 0x854950, func: 0x248364",Task_LD_block,Unknown,,,143,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,107325762959,8735056,2392932,,,,,,,
,153612708217,0,C64XP_1,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248364, newtsk: 0x8552d0, newfunc: 0x24a688",CtxChg,TSK,tsk2_func(),,144,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,107325763730,8735056,2392932,8737488,2401928,,,,,
,153612708766,0,C64XP_1,tsk2_func,printf,Unknown,,,49,Main Logger,,xdc.runtime.Main,107325764111,8962021,,,,,,,,
,153612709237,0,C64XP_1,"LD_exit: tsk: 0x8552d0, func: 0x24a688",Task_LD_exit,Unknown,,,145,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,107325764442,8737488,2401928,,,,,,,
,153612709572,0,C64XP_1,"LD_block: tsk: 0x8552d0, func: 0x24a688",Task_LD_block,Unknown,,,146,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,107325764677,8737488,2401928,,,,,,,
,153612710617,0,C64XP_1,"LM_switch: oldtsk: 0x8552d0, oldfunc: 0x24a688, newtsk: 0x874700, newfunc: 0x2a2e20",CtxChg,TSK,TSK_idle,,147,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,107325765412,8737488,2401928,8865536,2764320,,,,,
6,153612718872,0,C64XP_2,Start: Math Oprns:,Start,Math Oprns,Math Oprns,,4,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,93319175563,8962009,,,,,,,,
6,153612719326,0,C64XP_2,"StartInstanceWithAdrs: Benchmark function (matmult): task=0x854950, fnAdrs=0x24ab84",Start,FUNC,matmult().854950,matmult(),5,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,93319175879,8962098,8735056,2403204,0,,,,,
